Bitcoin,Ethereum,Litecoin,Yuan,Euro,Pound,Gold,Oil,SP
0.595238175,0.487958373,0.209904112,0.546609357,-0.479534655,-0.034097805,-0.683439149,1.311033462,1.238488332
0.747101987,0.488803802,0.222107362,0.685098213,-0.431923024,-0.14610962,-0.862209667,1.632189026,1.332712801
0.745380412,0.486917856,0.186941005,0.606800627,-0.450060788,-0.261321772,-0.799349709,1.672473348,1.412218058
0.715941488,0.453849789,0.15033124,0.543183838,-0.406983597,-0.210116371,-0.691446787,1.723947759,1.401376627
0.709504195,0.445883487,0.145476144,0.76388516,-0.37524251,-0.165311645,-0.845193436,1.396078141,1.390798811
0.703185551,0.401077323,0.116345791,0.777587237,-0.420586921,-0.187714008,-0.888835063,1.679187402,1.296353768
0.690629689,0.330096335,0.071731743,0.783948916,-0.484069096,-0.178112995,-0.885632008,1.532597231,1.308341103
0.594665868,0.293841728,0.063333807,0.744310763,-0.436457465,-0.190914345,-0.868015204,1.411744266,1.314379422
0.581574922,0.278169301,0.055592012,0.815267951,-0.307225893,-0.04049848,-0.941685474,1.4285294,1.332359884
0.546531575,0.275990726,0.058741212,1.028139514,-0.275484805,0.039509959,-1.163296855,1.377054989,1.378502675
0.454499457,0.247702424,0.019507131,0.828480669,-0.223338732,0.145121098,-1.021761854,1.435243454,1.43539974
0.44984888,0.150383871,-0.079824705,0.885735779,-0.250545379,0.135520086,-1.099636133,1.453147597,1.480087825
0.356858264,0.117770971,-0.111448222,0.766331959,-0.298157011,0.273134601,-1.054593169,1.201370586,1.475724781
0.328680277,0.103301694,-0.135723492,0.750183082,-0.21426985,0.330740677,-1.036776175,1.189061488,1.475901239
0.320660996,-0.005527223,-0.176794609,0.861757143,0.021521088,0.525961268,-1.095432123,1.278582203,1.386523998
0.3080493,-0.162836555,-0.223901781,1.011011917,0.064598278,0.50995958,-1.143878333,1.238297881,1.391812368
0.250095052,-0.095562266,-0.186373557,1.039394792,0.125813233,0.564365319,-1.421943562,1.214798693,1.390535197
0.320016569,-0.114681315,-0.20894297,1.22339412,0.180226527,0.644373758,-1.527043811,0.994353933,1.323722032
0.293264697,-0.051373901,-0.153831502,1.164181571,0.114477131,0.599569032,-1.87257339,1.035757263,1.423059489
0.318623024,-0.042074459,-0.146089708,1.036947993,0.062331058,0.573966332,-1.793297774,1.090588701,1.445711796
0.308019056,-0.157146366,-0.220096505,0.902863376,0.012452206,0.50995958,-1.602515799,1.154372211,1.463913908
0.299632196,-0.114161056,-0.188341784,0.81967219,-0.134917131,0.385146415,-1.435756738,1.246130943,1.523278161
0.37312947,-0.174444564,-0.205662526,0.803523313,-0.259614261,0.241131225,-1.406328668,1.305438417,1.498201706
0.310257103,-0.165535287,-0.199495332,0.954735527,-0.223338732,0.36594439,-1.475194355,1.448671561,1.503666535
0.350602434,-0.166445714,-0.199101639,1.027160794,-0.230140394,0.375545403,-1.570285056,1.513574079,1.536190827
0.388914447,-0.117997846,-0.128375285,0.693906692,-0.329898099,0.314738989,-1.196128171,1.542668311,1.63354528
0.441241007,-0.120729123,-0.133492764,0.668459976,-0.443259126,0.253932575,-1.110046063,1.382650034,1.657872866
0.4421111,-0.140563513,-0.155799795,0.710055569,-0.429655803,0.285935951,-1.254183546,1.510217052,1.713975868
0.432663378,-0.160592988,-0.142153136,0.781991477,-0.411518039,0.020307934,-1.227357959,1.574000562,1.696170788
0.429052725,-0.103333483,-0.07444483,0.801076513,-0.314027555,0.09071536,-1.251781255,1.528121195,1.669111324
0.506079226,-0.15142363,-0.068539965,0.785416996,-0.223338732,0.356343377,-1.334059735,1.525883177,1.64205079
0.506118776,-0.329477779,-0.206712295,0.793246755,-0.246010938,0.404348441,-1.451571823,1.399435168,1.6157402
0.358786893,-0.325023191,-0.195296364,0.771225558,-0.350303084,0.186725487,-1.335260881,1.300962381,1.606221131
0.312292748,-0.370967363,-0.214060449,0.807438192,-0.25507982,0.167523461,-1.289417153,1.29201031,1.569906214
0.270344491,-0.438924497,-0.24647126,0.890140018,-0.21426985,0.186725487,-1.426347763,1.271868149,1.58365598
0.275914017,-0.484348459,-0.282293692,0.950820647,-0.280019246,0.049110972,-1.417739552,1.466575704,1.608292367
0.267759803,-0.387550217,-0.240041616,0.967948244,-0.291355349,0.026708609,-1.410732869,1.587428669,1.617679088
0.307667762,-0.358091306,-0.192147111,0.828480669,-0.352570304,-0.059700506,-1.207539055,1.389364087,1.671050217
0.321786999,-0.346093132,-0.194115404,0.901395296,-0.368440848,-0.117306582,-1.219350321,1.431886427,1.677837409
0.308784459,-0.388330602,-0.237942132,0.945927048,-0.372975289,-0.139708945,-1.407529814,1.41845832,1.661750643
0.272484827,-0.386184578,-0.243190816,0.958650406,-0.427388582,-0.238919409,-1.342868137,1.531478222,1.690485385
0.287439261,-0.342126254,-0.212485849,0.894544257,-0.425121362,-0.194114683,-1.291419063,1.666878303,1.695730715
0.306236994,-0.266300407,-0.142021931,0.849033785,-0.454595229,-0.264522109,-1.23396426,1.632189026,1.794627029
0.367904258,-0.258041528,-0.154487631,0.859310343,-0.561154595,-0.117306582,-1.143077569,1.635546053,1.821554146
0.323541144,-0.362513399,-0.180468745,0.975778003,-0.558887375,-0.190914345,-1.332057826,1.926488376,1.74680896
0.319416344,-0.324860604,-0.104231206,0.956692966,-0.552085713,-0.270922785,-1.295623073,1.794445322,1.778540264
0.348773843,-0.325315816,-0.114728666,1.020309755,-0.404716377,-0.152510295,-1.381304799,1.789969286,1.761220447
0.365740658,-0.315236035,-0.148189192,1.006607678,-0.289088129,-0.01489578,-1.63855017,1.899632162,1.731736832
